20.0505577	16.02836756	17.92385108	12.78004151	14.35836529	18.26119431	19.46905489	19.09261499	13.20004846	12.33921244	7.891715726	9.163613201	6.451890128	5.224631242	0	3.240047476	3.414741392	6.815199517	8.431691302	7.437031951	9.053819644	5.828796345	9.290284539	9.856064752	16.06803704	15.84938752	11.60202774	13.861836	17.24782811	18.66640758
19.13245626	14.73734709	16.17109141	10.36284682	12.01737121	15.29520923	16.36542708	16.05389706	10.05015323	9.441423402	5.056985007	6.046398812	9.279053499	5.75914247	3.240047476	0	2.007703512	5.697720321	7.835240601	8.041490769	9.873934002	7.833322442	10.90876744	11.48982692	17.11556983	16.04161708	11.39345306	13.414205	16.76185239	17.9926712
17.32705895	13.04838726	14.70932246	9.367258399	10.95491722	14.96028124	16.29576395	17.28284464	11.14311432	10.91913943	6.713735007	6.139684752	9.866487569	7.431903947	3.414741392	2.007703512	0	3.841212027	5.884677219	6.071603871	7.914588601	6.30842956	9.127335755	9.704039708	15.15225828	14.03827163	9.411288003	11.47508906	14.8413629	16.1171203
13.48586761	9.25382201	11.12981847	6.764267843	8.107074623	13.24283422	15.01506083	18.52274	12.39549074	12.94303591	9.387558938	6.317061831	13.05155708	11.27225745	6.815199517	5.697720321	3.841212027	0	2.260657416	4.009848164	5.651856109	6.400459364	7.788665483	8.286289559	12.47606939	10.62618516	5.861179158	7.744158531	11.07068918	12.29811892
11.62008197	7.736270287	10.05622814	7.138391239	8.122464997	13.90629482	15.89842846	20.44280034	14.38839908	15.09990218	11.64143487	8.221646259	14.29406455	13.22999942	8.431691302	7.835240601	5.884677219	2.260657416	0	2.968077386	4.069481547	6.294857486	6.591155396	6.996279269	10.38203976	8.365527754	3.605536234	5.590729049	8.963823123	10.28809329
13.28083904	10.04266856	12.66958688	10.0784268	11.09029497	16.8179471	18.74972326	22.44437173	16.281767	16.58905999	12.65555199	10.29550568	12.43753714	12.62201817	7.437031951	8.041490769	6.071603871	4.009848164	2.968077386	0	1.849266231	3.56025054	3.796118456	4.279344125	9.080654412	8.414842685	4.491251585	6.840760905	10.12249011	11.6736023
12.54248994	9.888034626	12.7496857	11.11557067	11.92398433	17.90265798	19.94283887	24.16857818	18.02508235	18.40536905	14.50230208	11.9683877	13.53877674	14.27408517	9.053819644	9.873934002	7.914588601	5.651856109	4.069481547	1.849266231	0	4.22415601	2.6772539	2.987588208	7.241662825	6.966943133	3.911845293	6.131616543	9.164686812	10.79996031
16.67737369	13.60051348	16.21491958	13.08387989	14.27919835	19.6431678	21.38922248	23.58323436	17.42661858	17.19523378	12.87936817	11.97480792	9.352979815	10.90695421	5.828796345	7.833322442	6.30842956	6.400459364	6.294857486	3.56025054	4.22415601	0	3.518797053	4.064003277	10.4740012	11.11630231	7.901539364	10.22456954	13.3674008	14.98331391
14.63067694	12.40837824	15.34026225	13.71465013	14.57926964	20.49353433	22.48389181	26.07115703	19.89066097	19.98963658	15.84043382	14.01764279	12.52839723	14.41837364	9.290284539	10.90876744	9.127335755	7.788665483	6.591155396	3.796118456	2.6772539	3.518797053	0	0.5814925741	6.997063989	8.284235572	6.394137398	8.415455962	11.10419368	12.78654815
14.55909615	12.51869607	15.48957344	14.09241882	14.9103285	20.87775245	22.8943575	26.61741268	20.43846614	20.55813487	16.41756692	14.54045311	12.95479034	14.97030436	9.856064752	11.48982692	9.704039708	8.286289559	6.996279269	4.279344125	2.987588208	4.064003277	0.5814925741	0	6.515750822	8.056178447	6.522075575	8.44376999	11.00352033	12.69074327
11.34694597	11.60383231	14.6489796	16.11995915	16.28048545	22.55505927	24.85500486	30.78996587	24.76813122	25.41766657	21.6767651	18.59417736	19.44339612	21.2737069	16.06803704	17.11556983	15.15225828	12.47606939	10.38203976	9.080654412	7.241662825	10.4740012	6.997063989	6.515750822	0	4.423178317	7.447477658	7.579042257	7.992310961	9.443507296
7.110862603	7.30193471	10.28746464	12.61277212	12.48093828	18.67895288	21.03980905	27.993466	22.2132615	23.25326526	19.99514189	16.09184053	20.46880419	21.01069871	15.84938752	16.04161708	14.03827163	10.62618516	8.365527754	8.414842685	6.966943133	11.11630231	8.284235572	8.056178447	4.423178317	0	4.782721865	3.726008086	3.610799254	5.169994493
8.797051431	6.014869881	8.968352697	8.729505005	9.087099871	15.33679072	17.56685563	23.4870397	17.58175161	18.51179015	15.21413506	11.41724447	16.92343314	16.61677775	11.60202774	11.39345306	9.411288003	5.861179158	3.605536234	4.491251585	3.911845293	7.901539364	6.394137398	6.522075575	7.447477658	4.782721865	0	2.349509734	5.673193771	7.188437692
6.455416151	4.290113629	7.388309506	8.886764144	8.801868355	15.04403453	17.38201183	24.34522537	18.65915864	19.84969138	16.87619918	12.61474387	19.27107117	18.79546664	13.861836	13.414205	11.47508906	7.744158531	5.590729049	6.840760905	6.131616543	10.22456954	8.415455962	8.44376999	7.579042257	3.726008086	2.349509734	0	3.390531761	4.846776442
3.599749407	4.486412689	7.11175801	10.9507686	10.38221551	16.25847505	18.66478537	26.72590199	21.31217601	22.72084847	20.01546142	15.46234145	22.5543254	22.18257401	17.24782811	16.76185239	14.8413629	11.07068918	8.963823123	10.12249011	9.164686812	13.3674008	11.10419368	11.00352033	7.992310961	3.610799254	5.673193771	3.390531761	0	1.688291908
1.943357431	4.475289598	6.491090737	11.30838876	10.50266557	16.04288909	18.45131991	27.07781217	21.87751303	23.43830264	20.97647948	16.21555762	24.11035625	23.51243632	18.66640758	17.9926712	16.1171203	12.29811892	10.28809329	11.6736023	10.79996031	14.98331391	12.78654815	12.69074327	9.443507296	5.169994493	7.188437692	4.846776442	1.688291908	0
